"rules","support","confidence","lift","count"
"{GemeentelijkeEnWaterschapswegen_210} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {AfstandTotHuisartsenpraktijk_213}",1,1,1,372
"{AfstandTotHuisartsenpraktijk_213} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {AantalHuisartsenpraktijkenBinnen3Km_214}",1,1,1,372
"{AantalHuisartsenpraktijkenBinnen3Km_214} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {AfstandTotHuisartsenpost_215}",1,1,1,372
"{AfstandTotHuisartsenpost_215} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {AfstandTotZiekenhuis_216}",1,1,1,372
"{AfstandTotZiekenhuis_216} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {AfstandTotKinderdagverblijf_218}",1,1,1,372
"{AfstandTotKinderdagverblijf_218} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {AantalKinderdagverblijvenBinnen3Km_219}",1,1,1,372
"{AantalKinderdagverblijvenBinnen3Km_219} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Overdrachtsinkomen_143}",1,1,1,372
"{Overdrachtsinkomen_143} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {InkomenUitArbeid_141}",1,1,1,372
"{InkomenUitArbeid_141} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalParticuliereHuishoudens_140}",1,1,1,372
"{TotaalParticuliereHuishoudens_140} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Gehuwd_26}",1,1,1,372
"{Gehuwd_26} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Gescheiden_27}",1,1,1,372
"{Gescheiden_27} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Verweduwd_28}",1,1,1,372
"{Verweduwd_28} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Inwoners15JaarOfOuder_29}",1,1,1,372
"{Inwoners15JaarOfOuder_29} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Ongehuwd_30}",1,1,1,372
"{Ongehuwd_30} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Gehuwd_31}",1,1,1,372
"{Gehuwd_31} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Gescheiden_32}",1,1,1,372
"{Gescheiden_32} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Verweduwd_33}",1,1,1,372
"{Verweduwd_33} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {NederlandseAchtergrond_34}",1,1,1,372
"{NederlandseAchtergrond_34} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalMetMigratieachtergrond_35}",1,1,1,372
"{TotaalMetMigratieachtergrond_35} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {WesterseMigratieachtergrond_36}",1,1,1,372
"{WesterseMigratieachtergrond_36} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalNietWesterseMigratieachtergrond_37}",1,1,1,372
"{TotaalNietWesterseMigratieachtergrond_37} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VoormaligeNederlandseAntillenAruba_39}",1,1,1,372
"{VoormaligeNederlandseAntillenAruba_39} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Suriname_40}",1,1,1,372
"{Suriname_40} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {OverigNietWesterseMigratieachtergrond_42}",1,1,1,372
"{OverigNietWesterseMigratieachtergrond_42} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {NederlandseAchtergrond_43}",1,1,1,372
"{NederlandseAchtergrond_43} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalMetMigratieachtergrond_44}",1,1,1,372
"{TotaalMetMigratieachtergrond_44} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {WesterseMigratieachtergrond_45}",1,1,1,372
"{WesterseMigratieachtergrond_45} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalNietWesterseMigratieachtergrond_46}",1,1,1,372
"{TotaalNietWesterseMigratieachtergrond_46} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {OverigNietWesterseMigratieachtergrond_51}",1,1,1,372
"{OverigNietWesterseMigratieachtergrond_51} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Bevolkingsdichtheid_57}",1,1,1,372
"{Bevolkingsdichtheid_57} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Geboorte_58}",1,1,1,372
"{Geboorte_58} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GeboorteRelatief_59}",1,1,1,372
"{GeboorteRelatief_59} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Sterfte_60}",1,1,1,372
"{Sterfte_60} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Ongehuwd_25}",1,1,1,372
"{Ongehuwd_25} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GrijzeDruk_24}",1,1,1,372
"{GrijzeDruk_24} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {number}",1,1,1,372
"{number} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaleBevolking_1}",1,1,1,372
"{TotaleBevolking_1} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Mannen_2}",1,1,1,372
"{Mannen_2} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Vrouwen_3}",1,1,1,372
"{Vrouwen_3} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {JongerDan5Jaar_4}",1,1,1,372
"{JongerDan5Jaar_4} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_5Tot10Jaar_5}",1,1,1,372
"{k_5Tot10Jaar_5} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_10Tot15Jaar_6}",1,1,1,372
"{k_10Tot15Jaar_6} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_15Tot20Jaar_7}",1,1,1,372
"{k_15Tot20Jaar_7} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_20Tot25Jaar_8}",1,1,1,372
"{k_20Tot25Jaar_8} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_25Tot45Jaar_9}",1,1,1,372
"{k_25Tot45Jaar_9} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_45Tot65Jaar_10}",1,1,1,372
"{k_45Tot65Jaar_10} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_65Tot80Jaar_11}",1,1,1,372
"{k_65Tot80Jaar_11} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_80JaarOfOuder_12}",1,1,1,372
"{k_80JaarOfOuder_12} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {JongerDan5Jaar_13}",1,1,1,372
"{JongerDan5Jaar_13} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_5Tot10Jaar_14}",1,1,1,372
"{k_5Tot10Jaar_14} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_10Tot15Jaar_15}",1,1,1,372
"{k_10Tot15Jaar_15} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_15Tot20Jaar_16}",1,1,1,372
"{k_15Tot20Jaar_16} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_20Tot25Jaar_17}",1,1,1,372
"{k_20Tot25Jaar_17} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_25Tot45Jaar_18}",1,1,1,372
"{k_25Tot45Jaar_18} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_45Tot65Jaar_19}",1,1,1,372
"{k_45Tot65Jaar_19} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_65Tot80Jaar_20}",1,1,1,372
"{k_65Tot80Jaar_20} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_80JaarOfOuder_21}",1,1,1,372
"{k_80JaarOfOuder_21} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaleDruk_22}",1,1,1,372
"{TotaleDruk_22} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GroeneDruk_23}",1,1,1,372
"{GroeneDruk_23} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {SterfteRelatief_61}",1,1,1,372
"{SterfteRelatief_61} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Nieuwvormingen_64}",1,1,1,372
"{Nieuwvormingen_64} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {ZiektenVanHartEnVaatstelsel_65}",1,1,1,372
"{ZiektenVanHartEnVaatstelsel_65} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {BeroepsopleidendeLeerweg_104}",1,1,1,372
"{BeroepsopleidendeLeerweg_104} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {BeroepsbegeleidendeLeerweg_105}",1,1,1,372
"{BeroepsbegeleidendeLeerweg_105} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HogerBeroepsonderwijs_106}",1,1,1,372
"{HogerBeroepsonderwijs_106} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {WetenschappelijkOnderwijs_107}",1,1,1,372
"{WetenschappelijkOnderwijs_107} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VoortgezetOnderwijs_108}",1,1,1,372
"{VoortgezetOnderwijs_108} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {MiddelbaarBeroepsonderwijs_109}",1,1,1,372
"{MiddelbaarBeroepsonderwijs_109} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HogerBeroepsonderwijsBachelor_110}",1,1,1,372
"{HogerBeroepsonderwijsBachelor_110} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {WoMasterDoctoraal_111}",1,1,1,372
"{WoMasterDoctoraal_111} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalAantalBanen_112}",1,1,1,372
"{TotaalAantalBanen_112} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalPersonen_121}",1,1,1,372
"{TotaalPersonen_121} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Mannen_122}",1,1,1,372
"{Mannen_122} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Vrouwen_123}",1,1,1,372
"{Vrouwen_123} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_35Tot45Jaar_125}",1,1,1,372
"{k_35Tot45Jaar_125} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_45Tot55Jaar_126}",1,1,1,372
"{k_45Tot55Jaar_126} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {k_55Tot65Jaar_127}",1,1,1,372
"{k_55Tot65Jaar_127} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {NederlandseAchtergrond_128}",1,1,1,372
"{NederlandseAchtergrond_128} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HoofdkostwinnersZonderPartner_131}",1,1,1,372
"{HoofdkostwinnersZonderPartner_131} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HoofdkostwinnersMetPartner_132}",1,1,1,372
"{HoofdkostwinnersMetPartner_132} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {PartnersVanHoofdkostwinner_133}",1,1,1,372
"{PartnersVanHoofdkostwinner_133} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalActief_134}",1,1,1,372
"{TotaalActief_134} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {WerknemersParticulierBedrijf_135}",1,1,1,372
"{WerknemersParticulierBedrijf_135} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Zelfstandigen_137}",1,1,1,372
"{Zelfstandigen_137} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalNietActief_138}",1,1,1,372
"{TotaalNietActief_138} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Pensioenontvangers65JaarOfOuder_139}",1,1,1,372
"{Pensioenontvangers65JaarOfOuder_139} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VoortgezetOnderwijs_103}",1,1,1,372
"{VoortgezetOnderwijs_103} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Basisonderwijs_100}",1,1,1,372
"{Basisonderwijs_100} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {ZiektenVanAdemhalingsstelsel_66}",1,1,1,372
"{ZiektenVanAdemhalingsstelsel_66} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {OverigeDoodsoorzaken_68}",1,1,1,372
"{OverigeDoodsoorzaken_68} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VestigingUitAndereGemeente_69}",1,1,1,372
"{VestigingUitAndereGemeente_69} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VertrekNaarAndereGemeente_70}",1,1,1,372
"{VertrekNaarAndereGemeente_70} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VerhuismobiliteitRelatief_73}",1,1,1,372
"{VerhuismobiliteitRelatief_73} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Immigratie_74}",1,1,1,372
"{Immigratie_74} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Emigratie_75}",1,1,1,372
"{Emigratie_75} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {InwonersOp31December_78}",1,1,1,372
"{InwonersOp31December_78} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GemiddeldAantalInwoners_81}",1,1,1,372
"{GemiddeldAantalInwoners_81} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {TotaalAantalParticuliereHuishoudens_82}",1,1,1,372
"{TotaalAantalParticuliereHuishoudens_82} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Eenpersoonshuishoudens_83}",1,1,1,372
"{Eenpersoonshuishoudens_83} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HuishoudensZonderKinderen_84}",1,1,1,372
"{HuishoudensZonderKinderen_84} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HuishoudensMetKinderen_85}",1,1,1,372
"{HuishoudensMetKinderen_85} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Eenpersoonshuishoudens_86}",1,1,1,372
"{Eenpersoonshuishoudens_86} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HuishoudensZonderKinderen_87}",1,1,1,372
"{HuishoudensZonderKinderen_87} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {HuishoudensMetKinderen_88}",1,1,1,372
"{HuishoudensMetKinderen_88} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GemiddeldeHuishoudensgrootte_89}",1,1,1,372
"{GemiddeldeHuishoudensgrootte_89} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {VoorraadOp1Januari_90}",1,1,1,372
"{VoorraadOp1Januari_90} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Woningdichtheid_93}",1,1,1,372
"{Woningdichtheid_93} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Koopwoningen_94}",1,1,1,372
"{Koopwoningen_94} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Huurwoningen_95}",1,1,1,372
"{Huurwoningen_95} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {Woningen_97}",1,1,1,372
"{Woningen_97} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {NietWoningen_98}",1,1,1,372
"{NietWoningen_98} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GemiddeldeWoningwaarde_99}",1,1,1,372
"{GemiddeldeWoningwaarde_99} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{VanafDeAOWLeeftijd_158} => {GeregistreerdeMisdrijvenPer1000Inw_3}",1,1,1,372
"{GeregistreerdeMisdrijvenPer1000Inw_3} => {VanafDeAOWLeeftijd_158}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {BFNijverheidEnEnergie_170}",1,1,1,372
"{BFNijverheidEnEnergie_170} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {PersonenautoS_200}",1,1,1,372
"{PersonenautoS_200} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotSchoolVmbo_222}",1,1,1,372
"{AfstandTotSchoolVmbo_222} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotSchoolHavoVwo_224}",1,1,1,372
"{AfstandTotSchoolHavoVwo_224} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotGroteSupermarkt_226}",1,1,1,372
"{AfstandTotGroteSupermarkt_226} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AantalGroteSupermarktenBinnen3Km_227}",1,1,1,372
"{AantalGroteSupermarktenBinnen3Km_227} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotRestaurant_228}",1,1,1,372
"{AfstandTotRestaurant_228} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AantalRestaurantsBinnen3Km_229}",1,1,1,372
"{AantalRestaurantsBinnen3Km_229} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotBibliotheek_230}",1,1,1,372
"{AfstandTotBibliotheek_230} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotBioscoop_231}",1,1,1,372
"{AfstandTotBioscoop_231} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotZwembad_233}",1,1,1,372
"{AfstandTotZwembad_233} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotOpritHoofdverkeersweg_236}",1,1,1,372
"{AfstandTotOpritHoofdverkeersweg_236} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotTreinstation_237}",1,1,1,372
"{AfstandTotTreinstation_237} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {TotaleOppervlakte_247}",1,1,1,372
"{TotaleOppervlakte_247} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Land_248}",1,1,1,372
"{Land_248} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Omgevingsadressendichtheid_252}",1,1,1,372
"{Omgevingsadressendichtheid_252} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Wijken_310}",1,1,1,372
"{Wijken_310} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Buurten_311}",1,1,1,372
"{Buurten_311} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AantalBasisonderwijsscholenBinnen3Km_221}",1,1,1,372
"{AantalBasisonderwijsscholenBinnen3Km_221} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotSchoolBasisonderwijs_220}",1,1,1,372
"{AfstandTotSchoolBasisonderwijs_220} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {PersonenautoSRelatief_201}",1,1,1,372
"{PersonenautoSRelatief_201} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {PersonenautoSParticulieren_202}",1,1,1,372
"{PersonenautoSParticulieren_202} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {PersonenautoSParticulierenRelatief_203}",1,1,1,372
"{PersonenautoSParticulierenRelatief_203} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Bedrijfsmotorvoertuigen_204}",1,1,1,372
"{Bedrijfsmotorvoertuigen_204} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Motorfietsen_205}",1,1,1,372
"{Motorfietsen_205} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {MotorfietsenRelatief_206}",1,1,1,372
"{MotorfietsenRelatief_206} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {VoertuigenMetBromfietskenteken_207}",1,1,1,372
"{VoertuigenMetBromfietskenteken_207} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {VoertuigenMetBromfietskenteken_208}",1,1,1,372
"{VoertuigenMetBromfietskenteken_208} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {TotaleWeglengte_209}",1,1,1,372
"{TotaleWeglengte_209} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {GemeentelijkeEnWaterschapswegen_210}",1,1,1,372
"{GemeentelijkeEnWaterschapswegen_210} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotHuisartsenpraktijk_213}",1,1,1,372
"{AfstandTotHuisartsenpraktijk_213} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AantalHuisartsenpraktijkenBinnen3Km_214}",1,1,1,372
"{AantalHuisartsenpraktijkenBinnen3Km_214} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotHuisartsenpost_215}",1,1,1,372
"{AfstandTotHuisartsenpost_215} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotZiekenhuis_216}",1,1,1,372
"{AfstandTotZiekenhuis_216} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AfstandTotKinderdagverblijf_218}",1,1,1,372
"{AfstandTotKinderdagverblijf_218} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {AantalKinderdagverblijvenBinnen3Km_219}",1,1,1,372
"{AantalKinderdagverblijvenBinnen3Km_219} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Overdrachtsinkomen_143}",1,1,1,372
"{Overdrachtsinkomen_143} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {InkomenUitArbeid_141}",1,1,1,372
"{InkomenUitArbeid_141} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {TotaalParticuliereHuishoudens_140}",1,1,1,372
"{TotaalParticuliereHuishoudens_140} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Gehuwd_26}",1,1,1,372
"{Gehuwd_26} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Gescheiden_27}",1,1,1,372
"{Gescheiden_27} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Verweduwd_28}",1,1,1,372
"{Verweduwd_28} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Inwoners15JaarOfOuder_29}",1,1,1,372
"{Inwoners15JaarOfOuder_29} => {TotDeAOWLeeftijd_157}",1,1,1,372
"{TotDeAOWLeeftijd_157} => {Ongehuwd_30}",1,1,1,372
